time,amps,volt
1586350326.094,-2.872123E-01, 5.729123E000
1586350336.093,-2.853515E-01, 5.704832E000
1586350346.092,-2.936359E-01, 6.148644E000
1586350356.092,-2.933619E-01, 6.152656E000
1586350366.092,-2.924194E-01, 6.148644E000
1586350376.092,-2.916598E-01, 6.139173E000
1586350386.093,-2.916165E-01, 6.149340E000
1586350396.093,-2.911165E-01, 6.146501E000
1586350406.093,-2.908857E-01, 6.146024E000
1586350416.092,-2.903183E-01, 6.147985E000
1586350426.092,-2.900298E-01, 6.155111E000
1586350436.093,-2.897798E-01, 6.159415E000
1586350446.093,-2.893375E-01, 6.159690E000
1586350456.093,-2.889240E-01, 6.162896E000
1586350466.094,-2.884816E-01, 6.164710E000
1586350476.092,-2.879383E-01, 6.163903E000
1586350486.092,-2.875248E-01, 6.163867E000
1586350496.092,-2.870344E-01, 6.160331E000
1586350506.093,-2.866209E-01, 6.159874E000
1586350516.093,-2.862651E-01, 6.160515E000
1586350526.094,-2.859237E-01, 6.164673E000
1586350536.092,-2.852890E-01, 6.155165E000
1586350546.095,-2.845582E-01, 6.152033E000
1586350556.095,-2.843659E-01, 6.162475E000
1586350566.095,-2.839476E-01, 6.162621E000
1586350576.094,-2.833947E-01, 6.147545E000
1586350586.092,-2.827600E-01, 6.146134E000
1586350596.092,-2.827648E-01, 6.154121E000
1586350606.092,-2.818080E-01, 6.152802E000
1586350616.092,-2.816205E-01, 6.159250E000
1586350626.144,-2.808175E-01, 6.148351E000
1586350636.143,-2.805579E-01, 6.147526E000
1586350646.142,-2.728264E-01, 5.751014E000
1586350656.142,-2.715571E-01, 5.741562E000
1586350666.142,-2.727207E-01, 5.628241E000
1586350676.093,-2.797549E-01, 6.160277E000
1586350686.142,-2.793799E-01, 6.177002E000
1586350696.142,-2.793606E-01, 6.196695E000
1586350706.142,-2.784423E-01, 6.196731E000
1586350716.145,-2.774181E-01, 6.189624E000
1586350726.093,-2.771633E-01, 6.196401E000
1586350736.143,-2.769037E-01, 6.207557E000
1586350746.142,-2.761536E-01, 6.208693E000
1586350756.142,-2.753315E-01, 6.194185E000
1586350766.142,-2.748699E-01, 6.200523E000
1586350776.142,-2.749035E-01, 6.210855E000
1586350786.142,-2.751007E-01, 6.222304E000
1586350796.142,-2.742833E-01, 6.228148E000
1586350806.142,-2.735044E-01, 6.226737E000
1586350816.142,-2.729947E-01, 6.218476E000
1586350826.142,-2.722398E-01, 6.214958E000
1586350836.144,-2.719850E-01, 6.222103E000
1586350846.142,-2.714898E-01, 6.218824E000
1586350856.143,-2.709224E-01, 6.212723E000
1586350866.143,-2.705378E-01, 6.210397E000
1586350876.145,-2.699031E-01, 6.212778E000
1586350886.143,-2.695329E-01, 6.211075E000
1586350896.143,-2.686770E-01, 6.198654E000
1586350906.142,-2.682587E-01, 6.199955E000
1586350916.145,-2.682058E-01, 6.206641E000
1586350926.142,-2.676577E-01, 6.204956E000
1586350936.142,-2.669269E-01, 6.194185E000
1586350946.142,-2.664317E-01, 6.190027E000
1586350956.142,-2.664605E-01, 6.196713E000
1586350966.144,-2.656431E-01, 6.199516E000
1586350976.142,-2.605225E-01, 5.995883E000
1586350986.142,-2.557432E-01, 5.769699E000
1586350996.142,-2.570414E-01, 5.818648E000
1586351006.143,-2.575703E-01, 5.828851E000
1586351016.142,-2.642969E-01, 6.217835E000
1586351026.143,-2.633545E-01, 6.189239E000
1586351036.145,-2.632150E-01, 6.203051E000
1586351046.143,-2.627342E-01, 6.201970E000
1586351056.145,-2.619072E-01, 6.204993E000
1586351066.144,-2.613687E-01, 6.196658E000
1586351076.143,-2.610370E-01, 6.197061E000
1586351086.144,-2.606619E-01, 6.205982E000
1586351096.142,-2.606042E-01, 6.217615E000
1586351106.142,-2.598878E-01, 6.214409E000
1586351116.142,-2.597532E-01, 6.230163E000
1586351126.143,-2.593637E-01, 6.229980E000
1586351136.143,-2.587819E-01, 6.242162E000
1586351146.142,-2.580367E-01, 6.241100E000
1586351156.145,-2.572818E-01, 6.231830E000
1586351166.143,-2.568539E-01, 6.228588E000
1586351176.142,-2.566087E-01, 6.235897E000
1586351186.143,-2.561855E-01, 6.234669E000
1586351196.145,-2.553057E-01, 6.223623E000
1586351206.145,-2.551999E-01, 6.219135E000
1586351216.143,-2.544883E-01, 6.219996E000
1586351226.142,-2.542094E-01, 6.234047E000
1586351236.144,-2.538152E-01, 6.238645E000
1586351246.142,-2.529256E-01, 6.230456E000
1586351256.145,-2.527526E-01, 6.233039E000
1586351266.144,-2.524593E-01, 6.240110E000
1586351276.143,-2.521323E-01, 6.236245E000
1586351286.142,-2.515121E-01, 6.228533E000
1586351296.145,-2.514207E-01, 6.235036E000
1586351306.142,-2.507187E-01, 6.224338E000
1586351316.142,-2.438480E-01, 5.809726E000
1586351326.142,-2.423671E-01, 5.885072E000
1586351336.143,-2.423526E-01, 5.884083E000
1586351346.143,-2.406121E-01, 5.825517E000
1586351356.142,-2.496417E-01, 6.231702E000
1586351366.143,-2.489157E-01, 6.233167E000
1586351376.144,-2.485984E-01, 6.230511E000
1586351386.142,-2.479252E-01, 6.217303E000
1586351396.143,-2.475742E-01, 6.221004E000
1586351406.142,-2.470598E-01, 6.222213E000
1586351416.142,-2.464636E-01, 6.223074E000
1586351426.142,-2.459491E-01, 6.208400E000
1586351436.145,-2.455548E-01, 6.207374E000
1586351446.143,-2.457375E-01, 6.216863E000
1586351456.094,-2.451942E-01, 6.216662E000
1586351466.093,-2.450933E-01, 6.216515E000
1586351476.092,-2.447086E-01, 6.219502E000
1586351486.094,-2.443288E-01, 6.220216E000
1586351496.093,-2.439153E-01, 6.220088E000
1586351506.095,-2.433671E-01, 6.227709E000
1586351516.094,-2.430065E-01, 6.224924E000
1586351526.093,-2.424199E-01, 6.228606E000
1586351536.092,-2.418045E-01, 6.228184E000
1586351546.092,-2.415160E-01, 6.229027E000
1586351556.092,-2.412468E-01, 6.232178E000
1586351566.094,-2.399870E-01, 6.220949E000
1586351576.093,-2.398620E-01, 6.222543E000
1586351586.092,-2.398909E-01, 6.236685E000
1586351596.094,-2.395207E-01, 6.227195E000
1586351606.092,-2.393283E-01, 6.234102E000
1586351616.094,-2.383234E-01, 6.223990E000
1586351626.093,-2.381119E-01, 6.223056E000
1586351636.092,-2.377801E-01, 6.226408E000
1586351646.092,-2.377561E-01, 6.239414E000
1586351656.092,-2.303468E-01, 5.869427E000
1586351666.094,-2.281783E-01, 5.840960E000
1586351676.093,-2.290438E-01, 5.870142E000
1586351686.094,-2.294765E-01, 5.916800E000
1586351696.095,-2.363569E-01, 6.244452E000
1586351706.095,-2.354241E-01, 6.230823E000
1586351716.094,-2.352943E-01, 6.230401E000
1586351726.093,-2.347126E-01, 6.225620E000
1586351736.142,-2.342125E-01, 6.224631E000
1586351746.092,-2.342510E-01, 6.235659E000
1586351756.094,-2.335346E-01, 6.234743E000
1586351766.094,-2.332220E-01, 6.219245E000
1586351776.094,-2.331307E-01, 6.231079E000
1586351786.092,-2.321643E-01, 6.218274E000
1586351796.092,-2.321354E-01, 6.220014E000
1586351806.142,-2.315200E-01, 6.220967E000
1586351816.143,-2.313709E-01, 6.224008E000
1586351826.142,-2.307170E-01, 6.211679E000
1586351836.143,-2.306641E-01, 6.223495E000
1586351846.142,-2.305295E-01, 6.224191E000
1586351856.142,-2.301160E-01, 6.221901E000
1586351866.143,-2.295775E-01, 6.213475E000
1586351876.142,-2.291207E-01, 6.213529E000
1586351886.142,-2.286832E-01, 6.217211E000
1586351896.142,-2.285822E-01, 6.217413E000
1586351906.142,-2.280822E-01, 6.217322E000
1586351916.094,-2.274379E-01, 6.206715E000
1586351926.144,-2.271350E-01, 6.211185E000
1586351936.143,-2.271013E-01, 6.216974E000
1586351946.143,-2.265628E-01, 6.216882E000
1586351956.142,-2.260916E-01, 6.206330E000
1586351966.144,-2.257791E-01, 6.207393E000
1586351976.143,-2.257022E-01, 6.215087E000
1586351986.144,-2.254089E-01, 6.215343E000
1586351996.144,-2.164562E-01, 5.777998E000
1586352006.143,-2.165331E-01, 5.822128E000
1586352016.145,-2.161821E-01, 5.845009E000
1586352026.144,-2.175957E-01, 5.888790E000
1586352036.143,-2.242117E-01, 6.209188E000
1586352046.144,-2.240337E-01, 6.213786E000
1586352056.143,-2.234616E-01, 6.219722E000
1586352066.145,-2.231587E-01, 6.219593E000
1586352076.142,-2.225529E-01, 6.214244E000
1586352086.144,-2.225673E-01, 6.215380E000
1586352096.142,-2.220961E-01, 6.218219E000
1586352106.144,-2.217932E-01, 6.218256E000
1586352116.144,-2.211248E-01, 6.205469E000
1586352126.142,-2.208219E-01, 6.207557E000
1586352136.144,-2.208508E-01, 6.218402E000
1586352146.145,-2.207017E-01, 6.217065E000
1586352156.145,-2.197065E-01, 6.204150E000
1586352166.142,-2.194708E-01, 6.202960E000
1586352176.142,-2.195285E-01, 6.216479E000
1586352186.142,-2.193218E-01, 6.217358E000
1586352196.142,-2.184756E-01, 6.201751E000
1586352206.143,-2.182111E-01, 6.210012E000
1586352216.142,-2.182640E-01, 6.218201E000
1586352226.142,-2.178553E-01, 6.219465E000
1586352236.142,-2.176101E-01, 6.212430E000
1586352246.144,-2.175332E-01, 6.217028E000
1586352256.144,-2.171341E-01, 6.220527E000
1586352266.145,-2.167350E-01, 6.221113E000
1586352276.143,-2.161869E-01, 6.211936E000
1586352286.144,-2.157926E-01, 6.210305E000
1586352296.142,-2.159369E-01, 6.217743E000
1586352306.142,-2.155763E-01, 6.219538E000
1586352316.144,-2.149897E-01, 6.212266E000
1586352326.144,-2.105518E-01, 6.034206E000
1586352336.145,-2.074698E-01, 5.882929E000
1586352346.143,-2.066284E-01, 5.856036E000
1586352356.142,-2.063784E-01, 5.850357E000
1586352366.142,-2.142637E-01, 6.220930E000
1586352376.144,-2.141338E-01, 6.222469E000
1586352386.144,-2.135473E-01, 6.222048E000
1586352396.144,-2.133742E-01, 6.219080E000
1586352406.142,-2.132732E-01, 6.218476E000
1586352416.143,-2.128116E-01, 6.213035E000
1586352426.142,-2.125808E-01, 6.215453E000
1586352436.142,-2.123741E-01, 6.217523E000
1586352446.142,-2.115423E-01, 6.211020E000
1586352456.142,-2.114125E-01, 6.211368E000
1586352466.145,-2.116433E-01, 6.223477E000
1586352476.142,-2.111096E-01, 6.223880E000
1586352486.144,-2.106768E-01, 6.226737E000
1586352496.142,-2.104124E-01, 6.211368E000
1586352506.142,-2.097729E-01, 6.216131E000
1586352516.144,-2.101431E-01, 6.228661E000
1586352526.142,-2.098402E-01, 6.227709E000
1586352536.143,-2.093354E-01, 6.221846E000
1586352546.143,-2.090469E-01, 6.226078E000
1586352556.143,-2.087728E-01, 6.231757E000
1586352566.142,-2.087199E-01, 6.234615E000
1586352576.143,-2.086045E-01, 6.234065E000
1586352586.142,-2.080516E-01, 6.231097E000
1586352596.145,-2.078304E-01, 6.228716E000
1586352606.142,-2.075227E-01, 6.227745E000
1586352616.142,-2.072871E-01, 6.223459E000
1586352626.142,-2.072583E-01, 6.229888E000
1586352636.144,-2.069938E-01, 6.226426E000
1586352646.142,-2.067438E-01, 6.227653E000
1586352656.145,-2.064120E-01, 6.227855E000
1586352666.144,-2.000461E-01, 5.830518E000
1586352676.145,-1.983536E-01, 5.865177E000
1586352686.093,-1.991902E-01, 5.870692E000
1586352696.094,-1.981469E-01, 5.875894E000
1586352706.093,-2.059985E-01, 6.251724E000
1586352716.094,-2.056668E-01, 6.249215E000
1586352726.093,-2.050802E-01, 6.246412E000
1586352736.094,-2.049263E-01, 6.243389E000
1586352746.092,-2.047532E-01, 6.247346E000
1586352756.091,-2.044888E-01, 6.241392E000
1586352766.094,-2.042003E-01, 6.245002E000
1586352776.094,-2.039407E-01, 6.250332E000
1586352786.095,-2.041041E-01, 6.249746E000
1586352796.092,-2.038734E-01, 6.258246E000
1586352806.092,-2.036522E-01, 6.261287E000
1586352816.093,-2.033829E-01, 6.260463E000
1586352826.094,-2.024886E-01, 6.247200E000
1586352836.093,-2.022578E-01, 6.247987E000
1586352846.092,-2.021520E-01, 6.254454E000
1586352856.092,-2.021713E-01, 6.264346E000
1586352866.092,-2.021184E-01, 6.278745E000
1586352876.093,-2.017578E-01, 6.269549E000
1586352886.092,-2.013443E-01, 6.267515E000
1586352896.094,-2.012770E-01, 6.277536E000
1586352906.092,-2.009500E-01, 6.280101E000
1586352916.092,-2.008346E-01, 6.273432E000
1586352926.094,-2.005798E-01, 6.278195E000
1586352936.093,-2.001903E-01, 6.277920E000
1586352946.093,-1.999740E-01, 6.275301E000
1586352956.095,-2.000653E-01, 6.285797E000
1586352966.092,-1.999836E-01, 6.290927E000
1586352976.094,-1.997288E-01, 6.294865E000
1586352986.094,-1.996470E-01, 6.295104E000
1586352996.092,-1.993393E-01, 6.284332E000
1586353006.093,-1.921896E-01, 5.905882E000
1586353016.094,-1.920262E-01, 5.950159E000
1586353026.145,-1.920310E-01, 5.965290E000
1586353036.092,-1.918579E-01, 5.939589E000
1586353046.142,-1.991999E-01, 6.293730E000
1586353056.142,-1.989258E-01, 6.303823E000
1586353066.142,-1.988296E-01, 6.302395E000
1586353076.142,-1.981036E-01, 6.286530E000
1586353086.145,-1.975699E-01, 6.286402E000
1586353096.142,-1.981132E-01, 6.302834E000
1586353106.093,-1.979401E-01, 6.302395E000
1586353116.143,-1.970747E-01, 6.288545E000
1586353126.142,-1.967670E-01, 6.288857E000
1586353136.145,-1.972189E-01, 6.304245E000
1586353146.142,-1.972382E-01, 6.308568E000
1586353156.142,-1.970410E-01, 6.304226E000
1586353166.144,-1.965746E-01, 6.304758E000
1586353176.142,-1.966948E-01, 6.317324E000
1586353186.144,-1.962717E-01, 6.316628E000
1586353196.142,-1.958149E-01, 6.304300E000
1586353206.142,-1.954784E-01, 6.302779E000
1586353216.144,-1.955265E-01, 6.316885E000
1586353226.095,-1.953053E-01, 6.315859E000
1586353236.142,-1.948870E-01, 6.304043E000
1586353246.142,-1.948678E-01, 6.307542E000
1586353256.144,-1.947043E-01, 6.317398E000
1586353266.142,-1.944927E-01, 6.317947E000
1586353276.142,-1.944158E-01, 6.308843E000
1586353286.143,-1.940360E-01, 6.307688E000
1586353296.142,-1.941658E-01, 6.315731E000
1586353306.142,-1.939734E-01, 6.314576E000
1586353316.142,-1.935311E-01, 6.306425E000
1586353326.142,-1.933003E-01, 6.311242E000
1586353336.142,-1.932282E-01, 6.307286E000
1586353346.145,-1.865834E-01, 5.948400E000
1586353356.142,-1.852996E-01, 5.946385E000
1586353366.145,-1.850977E-01, 5.938728E000
1586353376.143,-1.860208E-01, 5.966627E000
1586353386.142,-1.927474E-01, 6.292026E000
1586353396.143,-1.925839E-01, 6.291092E000
1586353406.142,-1.925983E-01, 6.301387E000
1586353416.143,-1.922810E-01, 6.302230E000
1586353426.145,-1.921704E-01, 6.291714E000
1586353436.145,-1.920166E-01, 6.295781E000
1586353446.142,-1.916415E-01, 6.294719E000
1586353456.142,-1.914444E-01, 6.292850E000
1586353466.142,-1.911944E-01, 6.289058E000
1586353476.144,-1.912232E-01, 6.286109E000
1586353486.142,-1.907184E-01, 6.279166E000
1586353496.142,-1.906366E-01, 6.279825E000
1586353506.142,-1.903337E-01, 6.277353E000
1586353516.143,-1.904155E-01, 6.276748E000
1586353526.142,-1.899779E-01, 6.269640E000
1586353536.142,-1.899298E-01, 6.273579E000
1586353546.144,-1.896413E-01, 6.273048E000
1586353556.143,-1.896413E-01, 6.272535E000
1586353566.144,-1.894202E-01, 6.270904E000
1586353576.142,-1.894346E-01, 6.273652E000
1586353586.145,-1.892230E-01, 6.272846E000
1586353596.144,-1.889826E-01, 6.275704E000
1586353606.143,-1.889009E-01, 6.274788E000
1586353616.143,-1.889345E-01, 6.276547E000
1586353626.142,-1.885355E-01, 6.264822E000
1586353636.144,-1.884057E-01, 6.261635E000
1586353646.142,-1.888095E-01, 6.275851E000
1586353656.143,-1.885932E-01, 6.275228E000
1586353666.142,-1.877373E-01, 6.260316E000
1586353676.143,-1.841024E-01, 6.088814E000
1586353686.143,-1.804002E-01, 5.913118E000
1586353696.143,-1.798088E-01, 5.896741E000
1586353706.142,-1.808377E-01, 5.917845E000
1586353716.142,-1.878768E-01, 6.267772E000
1586353726.145,-1.877325E-01, 6.259858E000
1586353736.144,-1.874729E-01, 6.259253E000
1586353746.144,-1.872710E-01, 6.256176E000
1586353756.143,-1.872950E-01, 6.259492E000
1586353766.145,-1.871027E-01, 6.259052E000
1586353776.142,-1.865593E-01, 6.248280E000
1586353786.143,-1.864488E-01, 6.249673E000
1586353796.144,-1.867180E-01, 6.259089E000
1586353806.142,-1.866555E-01, 6.257330E000
1586353816.143,-1.859199E-01, 6.245551E000
1586353826.144,-1.857900E-01, 6.248519E000
1586353836.142,-1.857708E-01, 6.249123E000
1586353846.144,-1.857323E-01, 6.246613E000
1586353856.145,-1.854102E-01, 6.247236E000
1586353866.142,-1.852083E-01, 6.243463E000
1586353876.143,-1.851794E-01, 6.244251E000
1586353886.143,-1.849823E-01, 6.244104E000
1586353896.144,-1.847082E-01, 6.244543E000
1586353906.144,-1.847852E-01, 6.244635E000
1586353916.094,-1.848044E-01, 6.246174E000
1586353926.092,-1.847371E-01, 6.244708E000
1586353936.092,-1.845688E-01, 6.233314E000
1586353946.094,-1.844919E-01, 6.236245E000
1586353956.093,-1.845640E-01, 6.245826E000
1586353966.093,-1.843332E-01, 6.245221E000
1586353976.092,-1.838332E-01, 6.234285E000
1586353986.092,-1.835302E-01, 6.234431E000
1586353996.093,-1.838091E-01, 6.241063E000
1586354006.094,-1.836504E-01, 6.244580E000
1586354016.093,-1.769095E-01, 5.785490E000
1586354026.092,-1.754190E-01, 5.816669E000
1586354036.092,-1.748083E-01, 5.838981E000
1586354046.092,-1.751641E-01, 5.860543E000
1586354056.094,-1.834148E-01, 6.231518E000
1586354066.092,-1.833091E-01, 6.231446E000
1586354076.094,-1.830783E-01, 6.240916E000
1586354086.092,-1.831023E-01, 6.239286E000
1586354096.092,-1.826359E-01, 6.233515E000
1586354106.092,-1.823426E-01, 6.235256E000
1586354116.093,-1.824340E-01, 6.242895E000
1586354126.093,-1.820590E-01, 6.243133E000
1586354136.094,-1.819291E-01, 6.231977E000
1586354146.094,-1.818522E-01, 6.238425E000
1586354156.093,-1.815781E-01, 6.239634E000
1586354166.094,-1.816166E-01, 6.239084E000
1586354176.093,-1.814580E-01, 6.237967E000
1586354186.092,-1.811550E-01, 6.238260E000
1586354196.093,-1.812464E-01, 6.235622E000
1586354206.092,-1.809243E-01, 6.234908E000
1586354216.092,-1.807704E-01, 6.231134E000
1586354226.093,-1.804771E-01, 6.232068E000
1586354236.092,-1.804482E-01, 6.230108E000
1586354246.094,-1.804194E-01, 6.229376E000
1586354256.092,-1.803184E-01, 6.229320E000
1586354266.104,-1.798424E-01, 6.225437E000
1586354276.143,-1.800347E-01, 6.227800E000
1586354286.145,-1.798953E-01, 6.228826E000
1586354296.092,-1.797992E-01, 6.227141E000
1586354306.142,-1.792991E-01, 6.223147E000
1586354316.142,-1.792414E-01, 6.223696E000
1586354326.092,-1.789625E-01, 6.225986E000
1586354336.145,-1.789289E-01, 6.221572E000
1586354346.142,-1.788183E-01, 6.219776E000
1586354356.142,-1.284149E-01, 5.231673E000
1586354366.142,-1.404111E-01, 5.232296E000
1586354376.142,-1.318719E-01, 5.233066E000
1586354386.145,-1.357088E-01, 5.230336E000
1586354396.142,-1.796549E-01, 6.213658E000
1586354406.141,-1.794482E-01, 6.217120E000
1586354416.094,-1.789000E-01, 6.213639E000
1586354426.143,-1.788664E-01, 6.212778E000
1586354436.142,-1.784096E-01, 6.213585E000
1586354446.144,-1.782125E-01, 6.215233E000
1586354456.145,-1.778903E-01, 6.205781E000
1586354466.142,-1.776451E-01, 6.206935E000
1586354476.142,-1.776163E-01, 6.206312E000
1586354486.142,-1.772412E-01, 6.201128E000
1586354496.144,-1.771931E-01, 6.203949E000
1586354506.142,-1.774864E-01, 6.210049E000
1586354516.144,-1.770441E-01, 6.209151E000
1586354526.142,-1.767075E-01, 6.198600E000
1586354536.145,-1.765200E-01, 6.197611E000
1586354546.144,-1.765441E-01, 6.208181E000
1586354556.142,-1.766594E-01, 6.204791E000
1586354566.142,-1.763085E-01, 6.192976E000
1586354576.145,-1.760969E-01, 6.192463E000
1586354586.143,-1.762844E-01, 6.193562E000
1586354596.144,-1.757603E-01, 6.193342E000
1586354606.142,-1.757603E-01, 6.189367E000
1586354616.143,-1.754334E-01, 6.186179E000
1586354626.144,-1.755488E-01, 6.191712E000
1586354636.142,-1.754863E-01, 6.192884E000
1586354646.145,-1.749189E-01, 6.182607E000
1586354656.142,-1.749189E-01, 6.179988E000
1586354666.144,-1.750103E-01, 6.191272E000
1586354676.142,-1.747218E-01, 6.188964E000
1586354686.142,-1.744525E-01, 6.177899E000
1586354696.142,-2.356934E-02, 5.230006E000
1586354706.142,-3.600311E-02, 5.228101E000
1586354716.142,-3.549826E-02, 5.227020E000
1586354726.142,-2.552143E-02, 5.227863E000
1586354736.143,-1.773134E-01, 6.156173E000
1586354746.143,-1.768325E-01, 6.168099E000
1586354756.144,-1.759238E-01, 6.167787E000
1586354766.142,-1.754719E-01, 6.162713E000
1586354776.145,-1.752314E-01, 6.161009E000
1586354786.143,-1.748756E-01, 6.160020E000
1586354796.143,-1.742842E-01, 6.159580E000
1586354806.144,-1.743804E-01, 6.154726E000
1586354816.145,-1.739813E-01, 6.150512E000
1586354826.142,-1.742025E-01, 6.143460E000
1586354836.142,-1.737794E-01, 6.142764E000
1586354846.145,-1.735534E-01, 6.128530E000
1586354856.145,-1.541479E-01, 5.208207E000
1586354866.145,-1.544364E-01, 5.207236E000
1586354876.145,-1.505466E-01, 5.205038E000
1586354886.143,-1.409064E-01, 5.202492E000
1586354896.142,-1.393101E-01, 5.200440E000
1586354906.142,-1.417526E-01, 5.199249E000
1586354916.144,-1.392476E-01, 5.197655E000
1586354926.143,-1.312709E-01, 5.195384E000
1586354936.142,-1.274917E-01, 5.193405E000
1586354946.144,-1.299343E-01, 5.192251E000
1586354956.142,-1.260589E-01, 5.190584E000
1586354966.144,-1.223615E-01, 5.189412E000
1586354976.142,-1.182986E-01, 5.188789E000
1586354986.142,-1.180919E-01, 5.187305E000
1586354996.144,-1.163369E-01, 5.186371E000
1586355006.144,-1.076727E-01, 5.186096E000
1586355016.143,-1.097065E-01, 5.184557E000
1586355026.145,-1.017155E-01, 5.184594E000
1586355036.142, 6.100527E-02, 5.226343E000
1586355046.142, 6.920790E-02, 5.228065E000
1586355056.144, 6.923675E-02, 5.227222E000
1586355066.145,-9.474857E-02, 5.177560E000
1586355076.145,-9.207047E-02, 5.177725E000
1586355086.143,-8.208883E-02, 5.179190E000
1586355096.142,-8.131952E-02, 5.177999E000
1586355106.142,-8.327162E-02, 5.175893E000
1586355116.143,-8.005018E-02, 5.175599E000
1586355126.142,-7.059264E-02, 5.177486E000
1586355136.145,-7.245818E-02, 5.175435E000
1586355146.095,-7.179947E-02, 5.174482E000
1586355156.094,-6.915501E-02, 5.174189E000
1586355166.094,-5.881277E-02, 5.176790E000
1586355176.094,-5.843774E-02, 5.175984E000
1586355186.093,-6.051965E-02, 5.174006E000
1586355196.092,-5.771172E-02, 5.174097E000
1586355206.092,-4.745121E-02, 5.176644E000
1586355216.093,-4.497504E-02, 5.176570E000
1586355226.093,-5.022549E-02, 5.173877E000
1586355236.092,-4.693194E-02, 5.174024E000
1586355246.093,-3.703204E-02, 5.176442E000
1586355256.092,-3.425777E-02, 5.176644E000
1586355266.093,-3.445009E-02, 5.175764E000
1586355276.094,-3.134886E-02, 5.176058E000
1586355286.092,-3.104595E-02, 5.175307E000
1586355296.092,-2.809377E-02, 5.175581E000
1586355306.092,-2.423767E-02, 5.176223E000
1586355316.094,-2.238174E-02, 5.175947E000
1586355326.093,-2.240578E-02, 5.175288E000
1586355336.094,-1.301074E-02, 5.177743E000
1586355346.092,-1.577540E-02, 5.175929E000
1586355356.092,-1.343385E-02, 5.175838E000
1586355366.094, 1.667644E-01, 5.239368E000
1586355376.093, 1.601244E-01, 5.237627E000
1586355386.092, 1.768662E-01, 5.243306E000
1586355396.092, 1.653940E-01, 5.238049E000
1586355406.092,-5.894739E-03, 5.175435E000
1586355416.094,-3.259897E-03, 5.175709E000
1586355426.094, 4.048426E-03, 5.177779E000
1586355436.093, 3.490686E-03, 5.176992E000
1586355446.094, 3.360867E-03, 5.176241E000
1586355456.092, 4.106124E-03, 5.175251E000
1586355466.092, 4.332104E-03, 5.175178E000
1586355476.095, 1.027492E-02, 5.174977E000
1586355486.092, 9.452740E-03, 5.174115E000
1586355496.094, 1.054418E-02, 5.173823E000
1586355506.092, 1.064515E-02, 5.173676E000
1586355516.092, 1.589079E-02, 5.175251E000
1586355526.092, 1.450125E-02, 5.174244E000
1586355536.094, 1.353963E-02, 5.173438E000
1586355546.095, 1.515515E-02, 5.173566E000
1586355556.144, 1.932378E-02, 5.174628E000
1586355566.143, 1.804482E-02, 5.173181E000
1586355576.144, 1.859295E-02, 5.172760E000
1586355586.142, 2.013635E-02, 5.171991E000
1586355596.142, 2.047772E-02, 5.171954E000
1586355606.092, 2.113163E-02, 5.171679E000
1586355616.143, 2.116529E-02, 5.171386E000
1586355626.093, 2.459347E-02, 5.172082E000
1586355636.142, 2.324720E-02, 5.171093E000
1586355646.142, 2.391071E-02, 5.170855E000
1586355656.142, 2.495888E-02, 5.170818E000
1586355666.144, 3.046417E-02, 5.172540E000
1586355676.144, 2.851688E-02, 5.171478E000
1586355686.145, 2.690617E-02, 5.170287E000
1586355696.144, 2.760334E-02, 5.170177E000
1586355706.145, 2.202113E-01, 5.237444E000
1586355716.145, 2.078881E-01, 5.232681E000
1586355726.144, 2.010654E-01, 5.229769E000
1586355736.142, 1.995461E-01, 5.228871E000
1586355746.142, 4.186419E-02, 5.172907E000
1586355756.144, 3.858506E-02, 5.171240E000
1586355766.143, 3.293073E-02, 5.168748E000
1586355776.143, 3.302208E-02, 5.168345E000
1586355786.142, 4.309988E-02, 5.171423E000
1586355796.145, 4.373935E-02, 5.171313E000
1586355806.145, 3.512803E-02, 5.167539E000
1586355816.142, 3.537805E-02, 5.167264E000
1586355826.143, 4.543181E-02, 5.170378E000
1586355836.143, 4.585492E-02, 5.170159E000
1586355846.143, 3.693588E-02, 5.166605E000
1586355856.143, 3.763306E-02, 5.166257E000
1586355866.142, 4.716273E-02, 5.169371E000
1586355876.145, 4.611456E-02, 5.168803E000
1586355886.143, 4.526833E-02, 5.168180E000
1586355896.144, 4.482599E-02, 5.167649E000
1586355906.144, 5.011010E-02, 5.169335E000
1586355916.142, 4.992258E-02, 5.168950E000
1586355926.144, 4.109970E-02, 5.165744E000
1586355936.142, 4.695597E-02, 5.167448E000
1586355946.144, 5.000913E-02, 5.168602E000
1586355956.142, 5.123039E-02, 5.168858E000
1586355966.143, 4.518179E-02, 5.166458E000
1586355976.143, 4.215749E-02, 5.165121E000
1586355986.142, 4.159494E-02, 5.164901E000
1586355996.145, 4.247963E-02, 5.165139E000
1586356006.142, 4.224884E-02, 5.164920E000
1586356016.143, 4.138818E-02, 5.164809E000
1586356026.143, 4.169591E-02, 5.164608E000
1586356036.144, 5.185544E-02, 5.167960E000
1586356046.143, 2.347029E-01, 5.232022E000
1586356056.143, 2.189420E-01, 5.226599E000
1586356066.143, 2.206488E-01, 5.226984E000
1586356076.143, 2.214133E-01, 5.227039E000
1586356086.142, 4.568663E-02, 5.165304E000
1586356096.142, 5.039377E-02, 5.166458E000
1586356106.143, 4.806185E-02, 5.165268E000
1586356116.142, 4.701848E-02, 5.165359E000
1586356126.144, 4.954755E-02, 5.165890E000
1586356136.142, 5.148521E-02, 5.166422E000
1586356146.143, 4.822051E-02, 5.165011E000
